"tag_id","t_run","t_rear_type","pass_type_T_R","rel_huc","rel_site","rel_rkm","rel_age","MPG","MPG.bin","BYage0","SYage1","AYageT","adult_age","OceanAge","length","SYage1_DOY","LGR.flow.7d","LGR.temp.7d","NPGO.ONDJFM.T","NPGO.ONDJFM.T.AVG3"
"3D9.1C2C414BD4",1,"W","T","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2007","2008","2010",4,"2-Ocean",104,"133",91.5975714285714,10.1142857142857,1.452,1.04333333333333
"3D9.239F838AF4",2,"W","ROR","17060208","JOHTRP","522.303.215.060.024.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2008","2009","2012",5,"3-Ocean or greater",79,"119",112.832428571429,8.755,0.633,0.946
"3D9.1BF243B641",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2006","2007","2009",4,"2-Ocean",104,"124",77.3392857142857,10.9504285714286,0.925,1.125
"3D9.1C2CDDB9CD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",112,"115",93.7161428571429,9.96514285714286,-2.421,-1.881
"3D9.1BF26081D1",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",102,"121",60.6742857142857,10.2348571428571,0.925,1.125
"3D9.1BF0E2DB5E",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",111,"126",95.1762857142857,11.1282857142857,1.595,1.91866666666667
"3D9.1BF0ED3543",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",108,"113",102.850714285714,10.0714285714286,1.595,1.91866666666667
"3D9.1C2C3B9B78",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",101,"118",49.5445714285714,9.48557142857143,0.925,1.125
"3DD.003D3715F7",1,"W","ROR","17060205","BEARVC","522.303.319.170.014","ParrAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2019","2020","2022",4,"2-Ocean",84,"113",50.8172857142857,9.22,-1.193,-1.57
"3D9.1BF243AF5B",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2008","2009","2011",4,"2-Ocean",108,"99",65.9291428571429,6.53342857142857,0.753,0.946
"3D9.1C2D9C4D94",5,"W","ROR","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","2013","2014","2016",4,"2-Ocean",109,"114",73.6645714285714,8.97042857142857,-0.447,-0.371
"3D9.1BF0F5B2C0",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",113,"109",98.5751428571429,9.72271428571429,1.595,1.91866666666667
"3D9.1C2C2F5108",1,"W","ROR","17060205","MARTRP","522.303.319.170.011","ParrAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2007","2008","2010",4,"2-Ocean",69,"126",66.9297142857143,9.44871428571429,1.452,1.04333333333333
"3D9.1BF0FE9004",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",114,"129",93.4805714285714,10.9924285714286,1.595,1.91866666666667
"3D9.1C2C467290",1,"W","ROR","17060204","LEMHIR","522.303.416.005","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2008","2009","2011",4,"2-Ocean",95,"114",108.572,8.73485714285714,0.753,0.946
"384.3B2398B927",1,"W","ROR","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2012","2013","2016",5,"3-Ocean or greater",118,"132",88.5364285714286,11.3928571428571,-0.447,-0.493666666666667
"3DD.0077C6C2C7",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",112,"114",95.1447142857143,9.798,-2.421,-1.881
"3D9.1BF1A2F25D",1,"W","ROR","17060204","LEMHIW","522.303.416.049","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2005","2006","2008",4,"2-Ocean",110,"114",128.862428571429,9.33385714285714,0.998,0.460666666666667
"3D9.1C2C8C9711",2,"W","ROR","17060208","LSFTRP","522.303.215.061","SmoltAboveLGR","South Fork Salmon River","Clearwater and Salmon","2009","2010","2012",4,"2-Ocean",88,"148",75.6281428571428,10.899,0.633,0.848333333333333
"52413E6476",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1998","1999","2000",3,"1-Ocean",98,"113",108.519571428571,9.70014285714286,1.538,1.89966666666667
"3D9.1C2D4DD1D9",2,"W","ROR","17060208","JOHTRP","522.303.215.060.024.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2011","2012","2014",4,"2-Ocean",60,"116",123.989285714286,9.85185714285714,-0.589,0.0416666666666666
"3D9.1C2C3CA36B",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",126,"125",80.9684285714286,10.9685714285714,0.925,1.125
"384.3B23AB162A",2,"W","ROR","17060102","IMNTRP","522.308.007","ParrAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2014","2015","2017",4,"2-Ocean",93,"87",54.4752857142857,8.41714285714286,-0.221,-0.889
"3D9.1C2D0F81DD",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",122,"140",112.562714285714,11.2085714285714,0.753,0.946
"3D9.1BF1C387CC",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2002","2003","2005",4,"2-Ocean",110,"101",63.5757142857143,7.64671428571429,-1.058,-0.571
"3D9.1C2D4ACDCF",2,"W","ROR","17060202","PAHTRP","522.303.489.002","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2012","2013","2015",4,"2-Ocean",67,"108",54.6607142857143,8.022,-0.445,-0.493666666666667
"3DD.0077C1FFF9",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",113,"146",156.367,12.025,-2.421,-1.881
"3DD.0077798544",1,"W","ROR","17060104","LOOKGC","522.271.137.004","ParrAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2017","2018","2020",4,"2-Ocean",87,"126",102.700571428571,10.166,-2.421,-1.881
"523A21045D",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1998","1999","2002",5,"3-Ocean or greater",97,"112",103.309428571429,9.71142857142857,1.814,1.89966666666667
"3DD.0077BA09C3",2,"W","ROR","17060102","IMNTRP","522.308.007","ParrAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2019","2020","2022",4,"2-Ocean",78,"121",81.0377142857143,10.7555714285714,-1.193,-1.57
"3D9.1C2C3B310B",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",115,"114",46.5088571428571,9.31185714285714,0.925,1.125
"3D9.1BF1C3C994",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2002","2003","2005",4,"2-Ocean",104,"127",68.0911428571429,9.87342857142857,-1.058,-0.571
"3D9.1C67C51786",1,"W","ROR","17060206","BIG2C","522.303.319.029.011","SmoltAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2009","2010","2011",3,"1-Ocean",114,"139",65.047,12.4537142857143,0.753,0.848333333333333
"5240632324",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1998","1999","2002",5,"3-Ocean or greater",118,"121",110.911428571429,9.99771428571429,1.814,1.89966666666667
"3D9.1C2C3BA93B",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2008",3,"1-Ocean",112,"124",77.3392857142857,10.9504285714286,0.998,1.125
"3D9.1C2C3B38A7",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",117,"132",76.8448571428571,10.5655714285714,0.925,1.125
"527334107A",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",120,"129",98.9631428571429,10.1541428571429,1.814,1.89966666666667
"3D9.1BF1F8333F",1,"W","ROR","17060305","NEWSOC","522.224.120.084.001","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2004","2005","2007",4,"2-Ocean",75,"114",42.0215714285714,9.61057142857143,-0.541,-0.216666666666666
"3D9.1BF1BFDDD4",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",110,"115",127.203571428571,9.51457142857143,0.998,0.460666666666667
"3D9.1C2C8B026D",2,"W","ROR","17060208","SECTRP","522.303.215.059.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2010","2011","2013",4,"2-Ocean",67,"89",81.1478571428571,6.98657142857143,1.159,0.401
"3D9.1BF1F80B82",1,"W","T","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2004","2005","2008",5,"3-Ocean or greater",130,"126",53.6758571428571,11.7457142857143,0.998,-0.216666666666666
"3D9.1C2D8B92E0",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2011",3,"1-Ocean",113,"124",60.1417142857143,9.72614285714286,0.753,0.848333333333333
"3DD.0077C7466F",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",108,"121",105.090428571429,10.7867142857143,-2.421,-1.881
"3D9.1C2D9AF0A5",2,"W","ROR","17060208","SECESR","522.303.215.059.040","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2011","2012","2014",4,"2-Ocean",61,"115",114.651142857143,9.51514285714286,-0.589,0.0416666666666666
"3D9.1C2E04C5B3",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",104,"137",119.341142857143,11.3468571428571,-0.445,-0.493666666666667
"3D9.1BF27385C9",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2013","2014","2016",4,"2-Ocean",115,"99",68.6734285714286,7.73542857142857,-0.447,-0.371
"3D9.1BF280E3C5",1,"W","ROR","17060206","BIG2C","522.303.319.029.011","ParrAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2007","2008","2011",5,"3-Ocean or greater",73,"127",69.3821428571429,9.61585714285714,0.753,1.04333333333333
"3D9.1BF1BFB88A",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",114,"112",136.554142857143,8.98985714285714,0.998,0.460666666666667
"3D9.1C2E03908D",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",110,"122",56.7678571428571,9.86042857142857,-0.445,-0.493666666666667
"3D9.1C2DDB7F57",5,"W","ROR","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","2011","2012","2015",5,"3-Ocean or greater",101,"116",123.989285714286,9.85185714285714,-0.445,0.0416666666666666
"3D9.1C2D87B0CC",1,"W","ROR","17060204","LEMHIW","522.303.416.049","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2011","2012","2014",4,"2-Ocean",103,"113",104.376714285714,9.06671428571429,-0.589,0.0416666666666666
"3D9.239F82FB34",2,"W","ROR","17060208","JOHTRP","522.303.215.060.024.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2008","2009","2012",5,"3-Ocean or greater",71,"124",82.5178571428571,8.95285714285714,0.633,0.946
"3D9.1C2C2ACF2A",2,"W","ROR","17060208","KNOXB","522.303.215.118","SmoltAboveLGR","South Fork Salmon River","Clearwater and Salmon","2007","2008","2011",5,"3-Ocean or greater",85,"140",112.203857142857,10.3904285714286,0.753,1.04333333333333
"3D9.1C2D713AFF",2,"W","ROR","17060208","SECTRP","522.303.215.059.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2011","2012","2014",4,"2-Ocean",69,"112",102.983857142857,8.96885714285714,-0.589,0.0416666666666666
"3D9.239F82F104",2,"W","ROR","17060208","JOHTRP","522.303.215.060.024.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2009","2010","2012",4,"2-Ocean",65,"124",60.1417142857143,9.72614285714286,0.633,0.848333333333333
"3D9.1C2D7DC56D",2,"W","ROR","17060208","JOHTRP","522.303.215.060.024.007","SmoltAboveLGR","South Fork Salmon River","Clearwater and Salmon","2011","2012","2014",4,"2-Ocean",93,"113",104.376714285714,9.06671428571429,-0.589,0.0416666666666666
"3D9.1BF1089242",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",118,"107",93.6025714285714,9.678,1.814,1.91866666666667
"523A19237F",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",97,"122",109.830428571429,9.95257142857143,1.814,1.89966666666667
"3D9.1BF0EC37FA",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1999","2000","2003",5,"3-Ocean or greater",119,"127",94.6572857142857,11.1347142857143,1.595,1.91866666666667
"3DD.003D64B04D",1,"W","ROR","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2019","2020","2022",4,"2-Ocean",126,"113",50.8172857142857,9.22,-1.193,-1.57
"3D9.1BF12F5D6A",1,"W","ROR","17060201","VALEYC","522.303.609.006","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2001","2002","2004",4,"2-Ocean",102,"136",61.0522857142857,10.2181428571429,0.452,0.329666666666667
"3D9.1BF232E330",2,"W","ROR","17060208","SECTRP","522.303.215.059.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2007","2008","2010",4,"2-Ocean",80,"113",63.2982857142857,8.51842857142857,1.452,1.04333333333333
"3D9.1BF0F5B63A",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",114,"122",95.3697142857143,10.4564285714286,1.595,1.91866666666667
"3D9.1C2E036886",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",118,"124",58.0202857142857,10.0607142857143,-0.445,-0.493666666666667
"384.3B23B0B23F",5,"W","ROR","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","2013","2014","2016",4,"2-Ocean",87,"118",78.386,9.01142857142857,-0.447,-0.371
"3DD.0077BC7A9D",2,"W","ROR","17060208","SECTRP","522.303.215.059.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2017","2018","2020",4,"2-Ocean",70,"105",110.44,9.08014285714286,-2.421,-1.881
"3D9.1C2C9BEE8C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",105,"127",69.3821428571429,9.61585714285714,1.452,1.04333333333333
"3D9.1C2C89D863",2,"W","ROR","17060208","LSFTRP","522.303.215.061","SmoltAboveLGR","South Fork Salmon River","Clearwater and Salmon","2009","2010","2012",4,"2-Ocean",87,"155",96.7844285714286,12.2514285714286,0.633,0.848333333333333
"3D9.1C2D07F794",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",112,"115",114.335142857143,8.87171428571428,0.633,0.946
"3DD.0077CC9C90",1,"W","ROR","17060203","NFSTRP","522.303.381.001","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2019","2020","2022",4,"2-Ocean",97,"118",66.7162857142857,10.4888571428571,-1.193,-1.57
"3D9.1BF0FDEE49",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",113,"122",95.3697142857143,10.4564285714286,1.595,1.91866666666667
"3D9.1BF1097E01",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"108",96.1775714285714,9.73342857142857,1.814,1.91866666666667
"3D9.1C2D8E5C97",1,"W","ROR","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2011","2012","2014",4,"2-Ocean",111,"115",114.651142857143,9.51514285714286,-0.589,0.0416666666666666
"3D9.239F85DEE9",2,"W","ROR","17060208","SECESR","522.303.215.059.020","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2011","2012","2014",4,"2-Ocean",57,"115",114.651142857143,9.51514285714286,-0.589,0.0416666666666666
"3D9.1C2C80B8A9",2,"W","ROR","17060208","SECTRP","522.303.215.059.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2010","2011","2013",4,"2-Ocean",62,"95",121.463285714286,7.27228571428571,1.159,0.401
"3D9.1BF1089D41",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",111,"114",104.537571428571,10.2527142857143,1.595,1.91866666666667
"517D47334F",1,"W","ROR","17060201","HERDC","522.303.552.014.004","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","1998","1999","2001",4,"2-Ocean",74,"121",110.911428571429,9.99771428571429,2.347,1.89966666666667
"3D9.1C2D0D93B2",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",108,"119",112.832428571429,8.755,0.633,0.946
"3D9.1C2C30C557",2,"W","ROR","17060208","SECESR","522.303.215.059.030","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2007","2008","2010",4,"2-Ocean",64,"119",56.1672857142857,8.26257142857143,1.452,1.04333333333333
"3D9.1C2CFE9621",1,"W","ROR","17060201","SAWTRP","522.303.617","SmoltAboveLGR","Upper Salmon River","Clearwater and Salmon","2008","2009","2011",4,"2-Ocean",98,"120",104.486,8.66142857142857,0.753,0.946
"3D9.1BF239B49D",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",108,"140",147.368428571429,12.4772857142857,0.998,0.460666666666667
"3D9.1C2CB0C875",5,"W","ROR","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","2008","2009","2011",4,"2-Ocean",98,"115",114.335142857143,8.87171428571428,0.753,0.946
"3D9.1BF1CD5153",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2003","2004","2006",4,"2-Ocean",110,"94",47.3911428571429,8.902,-1.107,-0.902
"3DD.003D2990D0",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2018","2019","2022",5,"3-Ocean or greater",109,"122",133.636571428571,9.86942857142857,-1.193,-1.67966666666667
"3D9.1BF1E85181",2,"W","ROR","17060208","SFSTRP","522.303.215.115","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2005","2006","2008",4,"2-Ocean",73,"119",127.587571428571,10.0805714285714,0.998,0.460666666666667
"3DD.00779DBE1A",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2017","2018","2020",4,"2-Ocean",93,"99",83.721,8.57357142857143,-2.421,-1.881
"3DD.0077B659F3",2,"W","ROR","17060208","SECTRP","522.303.215.059.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2017","2018","2019",3,"1-Ocean",68,"104",110.09,9.08828571428571,-1.797,-1.881
"3D9.1C2DCCA995",2,"W","ROR","17060102","IMNTRP","522.308.007","ParrAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2011","2012","2013",3,"1-Ocean",83,"88",80.9667142857143,6.29728571428571,1.159,0.0416666666666666
"3D9.1C2CA8279A",1,"W","ROR","17060105","MINAMR","522.271.131.016.000","ParrAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2008","2009","2011",4,"2-Ocean",95,"100",68.6142857142857,6.827,0.753,0.946
"3D9.1C2D891930",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2013",5,"3-Ocean or greater",113,"124",60.1417142857143,9.72614285714286,1.159,0.848333333333333
"3DD.0077BA80BC",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",104,"102",101.372714285714,8.83657142857143,-2.421,-1.881
"3D9.1C2DDAFCD6",1,"W","ROR","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2011","2012","2014",4,"2-Ocean",89,"106",101.847142857143,8.63171428571429,-0.589,0.0416666666666666
"3D9.1BF11D18EC",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",109,"109",96.8964285714286,7.78057142857143,0.452,0.329666666666667
"3DD.0077BA1200",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2016","2017","2018",3,"1-Ocean",100,"132",164.825571428571,11.6117142857143,-1.999,-2.07233333333333
"3D9.1BF10610E9",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",102,"114",104.537571428571,10.2527142857143,1.595,1.91866666666667
"3DD.0077D5E45E",2,"W","ROR","17060203","PANTHC","522.303.338","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2019","2020","2022",4,"2-Ocean",75,"123",92.6632857142857,10.6487142857143,-1.193,-1.57
"3D9.1BF105E81E",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",107,"130",91.2461428571429,10.9574285714286,1.814,1.91866666666667
"3DD.00778687EA",1,"W","ROR","17060201","SAWTRP","522.303.617","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2018","2019","2021",4,"2-Ocean",90,"102",134.004285714286,8.10828571428571,-1.425,-1.67966666666667
"3D9.1C2D4B08AD",2,"W","ROR","17060208","JOHTRP","522.303.215.060.024.007","ParrAboveLGR","South Fork Salmon River","Clearwater and Salmon","2010","2011","2013",4,"2-Ocean",64,"141",174.337714285714,10.7311428571429,1.159,0.401
"3D9.1C2C30D1C3",1,"W","ROR","17060201","SAWTRP","522.303.617","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2007","2008","2010",4,"2-Ocean",93,"130",81.125,9.90057142857143,1.452,1.04333333333333
